# ---------------------------------- WARNING ----------------------------------------
# Some of the data that you have obtained from this U.S. Geological Survey database may not 
# have received Director's approval.  Any such data values are qualified as provisional and 
# are subject to revision.  Provisional data are released on the condition that neither the 
# USGS nor the United States Government may be held liable for any damages resulting from its use.
#  Go to http://help.waterdata.usgs.gov/policies/provisional-data-statement for more information.
#
# File-format description:  http://help.waterdata.usgs.gov/faq/about-tab-delimited-output
# Automated-retrieval info: http://help.waterdata.usgs.gov/faq/automated-retrievals
#
# Contact:   gs-w_support_nwisweb@usgs.gov
# retrieved: 2026-08-25 07:34:28 -04:00	(natwebsdas01)
#
# Data for the following 1 site(s) are contained in this file
#    USGS 11460400 LAGUNITAS C A SAMUEL P TAYLOR STATE PARK CA
# -----------------------------------------------------------------------------------
#
# TS_ID - An internal number representing a time series.
# IV_TS_ID - An internal number representing the Instantaneous Value time series from which the daily statistic is calculated.
#
# Data provided for site 11460400
#    TS_ID       Parameter    Statistic  IV_TS_ID       Description
#    11314       00060        00003      16286          Discharge, cubic feet per second (Mean)
#
# Data-value qualification codes included in this output:
#     A  Approved for publication -- Processing and review completed.
#     e  Value has been estimated.
#
agency_cd	site_no	datetime	11314_00060_00003	11314_00060_00003_cd
USGS	11460400	2001-08-23	8.50	A
USGS	11460400	2001-08-24	8.60	A
USGS	11460400	2001-08-25	8.60	A
USGS	11460400	2001-08-26	8.60	A
USGS	11460400	2001-08-27	8.60	A
USGS	11460400	2001-08-28	8.50	A
USGS	11460400	2001-08-29	8.60	A
USGS	11460400	2001-08-30	8.70	A
USGS	11460400	2001-08-31	8.60	A
USGS	11460400	2001-09-01	8.70	A
USGS	11460400	2001-09-02	8.70	A
USGS	11460400	2001-09-03	8.60	A
USGS	11460400	2001-09-04	8.60	A
USGS	11460400	2001-09-05	8.50	A
USGS	11460400	2001-09-06	8.50	A
USGS	11460400	2001-09-07	8.50	A
USGS	11460400	2001-09-08	8.60	A
USGS	11460400	2001-09-09	8.60	A
USGS	11460400	2001-09-10	8.50	A
USGS	11460400	2001-09-11	8.60	A
USGS	11460400	2001-09-12	8.70	A
USGS	11460400	2001-09-13	8.60	A
USGS	11460400	2001-09-14	8.60	A
USGS	11460400	2001-09-15	8.60	A
USGS	11460400	2001-09-16	8.70	A
USGS	11460400	2001-09-17	8.60	A
USGS	11460400	2001-09-18	8.50	A
USGS	11460400	2001-09-19	8.50	A
USGS	11460400	2001-09-20	8.40	A
USGS	11460400	2001-09-21	8.40	A
USGS	11460400	2001-09-22	8.50	A
USGS	11460400	2001-09-23	8.40	A
USGS	11460400	2001-09-24	8.50	A
USGS	11460400	2001-09-25	8.60	A
USGS	11460400	2001-09-26	8.60	A
USGS	11460400	2001-09-27	8.50	A
USGS	11460400	2001-09-28	8.60	A
USGS	11460400	2001-09-29	8.60	A
USGS	11460400	2001-09-30	8.60	A
USGS	11460400	2001-10-01	8.83	A
USGS	11460400	2001-10-02	8.90	A
USGS	11460400	2001-10-03	8.74	A
USGS	11460400	2001-10-04	8.50	A
USGS	11460400	2001-10-05	8.54	A
USGS	11460400	2001-10-06	8.55	A
USGS	11460400	2001-10-07	8.58	A
USGS	11460400	2001-10-08	8.57	A
USGS	11460400	2001-10-09	8.59	A
USGS	11460400	2001-10-10	8.56	A
USGS	11460400	2001-10-11	8.51	A
USGS	11460400	2001-10-12	8.51	A
USGS	11460400	2001-10-13	8.40	A
USGS	11460400	2001-10-14	8.41	A
USGS	11460400	2001-10-15	8.40	A
USGS	11460400	2001-10-16	8.45	A
USGS	11460400	2001-10-17	8.46	A
USGS	11460400	2001-10-18	8.58	A
USGS	11460400	2001-10-19	8.55	A
USGS	11460400	2001-10-20	8.61	A
USGS	11460400	2001-10-21	8.63	A
USGS	11460400	2001-10-22	8.63	A
USGS	11460400	2001-10-23	8.63	A
USGS	11460400	2001-10-24	8.64	A
USGS	11460400	2001-10-25	8.55	A
USGS	11460400	2001-10-26	8.53	A
USGS	11460400	2001-10-27	8.50	A
USGS	11460400	2001-10-28	8.56	A
USGS	11460400	2001-10-29	8.54	A
USGS	11460400	2001-10-30	10.6	A
USGS	11460400	2001-10-31	9.62	A
USGS	11460400	2001-11-01	9.38	A
USGS	11460400	2001-11-02	9.28	A
USGS	11460400	2001-11-03	9.24	A
USGS	11460400	2001-11-04	9.27	A
USGS	11460400	2001-11-05	9.32	A
USGS	11460400	2001-11-06	9.63	A
USGS	11460400	2001-11-07	9.19	A
USGS	11460400	2001-11-08	9.12	A
USGS	11460400	2001-11-09	9.22	A
USGS	11460400	2001-11-10	10.3	A
USGS	11460400	2001-11-11	17.7	A
USGS	11460400	2001-11-12	99.2	A
USGS	11460400	2001-11-13	28.4	A
USGS	11460400	2001-11-14	31.2	A
USGS	11460400	2001-11-15	38.4	A
USGS	11460400	2001-11-16	27.5	A
USGS	11460400	2001-11-17	20.0	A
USGS	11460400	2001-11-18	20.5	A
USGS	11460400	2001-11-19	20.3	A
USGS	11460400	2001-11-20	20.1	A
USGS	11460400	2001-11-21	22.3	A
USGS	11460400	2001-11-22	29.8	A
USGS	11460400	2001-11-23	24.9	A
USGS	11460400	2001-11-24	100	A
USGS	11460400	2001-11-25	53.0	A
USGS	11460400	2001-11-26	34.3	A
USGS	11460400	2001-11-27	28.8	A
USGS	11460400	2001-11-28	194	A
USGS	11460400	2001-11-29	329	A
USGS	11460400	2001-11-30	58.7	A
USGS	11460400	2001-12-01	708	A
USGS	11460400	2001-12-02	739	A
USGS	11460400	2001-12-03	142	A
USGS	11460400	2001-12-04	69.2	A
USGS	11460400	2001-12-05	69.1	A
USGS	11460400	2001-12-06	86.0	A
USGS	11460400	2001-12-07	61.0	A
USGS	11460400	2001-12-08	44.6	A
USGS	11460400	2001-12-09	34.9	A
USGS	11460400	2001-12-10	28.0	A
USGS	11460400	2001-12-11	27.7	A
USGS	11460400	2001-12-12	27.0	A
USGS	11460400	2001-12-13	26.8	A
USGS	11460400	2001-12-14	114	A
USGS	11460400	2001-12-15	51.1	A
USGS	11460400	2001-12-16	39.1	A
USGS	11460400	2001-12-17	125	A
USGS	11460400	2001-12-18	77.8	A
USGS	11460400	2001-12-19	58.2	A
USGS	11460400	2001-12-20	164	A
USGS	11460400	2001-12-21	236	A
USGS	11460400	2001-12-22	220	A
USGS	11460400	2001-12-23	136	A
USGS	11460400	2001-12-24	82.3	A
USGS	11460400	2001-12-25	56.5	A
USGS	11460400	2001-12-26	47.0	A
USGS	11460400	2001-12-27	44.9	A
USGS	11460400	2001-12-28	360	A
USGS	11460400	2001-12-29	300	A
USGS	11460400	2001-12-30	365	A
USGS	11460400	2001-12-31	355	A
USGS	11460400	2002-01-01	159	A
USGS	11460400	2002-01-02	929	A
USGS	11460400	2002-01-03	243	A
USGS	11460400	2002-01-04	120	A
USGS	11460400	2002-01-05	95.3	A
USGS	11460400	2002-01-06	86.5	A
USGS	11460400	2002-01-07	67.7	A
USGS	11460400	2002-01-08	67.9	A
USGS	11460400	2002-01-09	95.9	A
USGS	11460400	2002-01-10	90.5	A
USGS	11460400	2002-01-11	83.9	A
USGS	11460400	2002-01-12	75.1	A
USGS	11460400	2002-01-13	67.6	A
USGS	11460400	2002-01-14	59.6	A
USGS	11460400	2002-01-15	53.4	A
USGS	11460400	2002-01-16	46.9	A
USGS	11460400	2002-01-17	40.9	A
USGS	11460400	2002-01-18	37.0	A
USGS	11460400	2002-01-19	33.3	A
USGS	11460400	2002-01-20	30.2	A
USGS	11460400	2002-01-21	28.0	A
USGS	11460400	2002-01-22	28.7	A
USGS	11460400	2002-01-23	26.8	A
USGS	11460400	2002-01-24	27.5	A
USGS	11460400	2002-01-25	27.3	A
USGS	11460400	2002-01-26	43.9	A
USGS	11460400	2002-01-27	43.6	A
USGS	11460400	2002-01-28	45.0	A
USGS	11460400	2002-01-29	42.7	A
USGS	11460400	2002-01-30	38.8	A
USGS	11460400	2002-01-31	34.9	A
USGS	11460400	2002-02-01	31.8	A
USGS	11460400	2002-02-02	30.0	A
USGS	11460400	2002-02-03	27.7	A
USGS	11460400	2002-02-04	28.7	A
USGS	11460400	2002-02-05	30.0	A
USGS	11460400	2002-02-06	29.4	A
USGS	11460400	2002-02-07	52.8	A
USGS	11460400	2002-02-08	72.4	A
USGS	11460400	2002-02-09	71.0	A
USGS	11460400	2002-02-10	70.0	A
USGS	11460400	2002-02-11	63.0	A
USGS	11460400	2002-02-12	54.8	A
USGS	11460400	2002-02-13	47.7	A
USGS	11460400	2002-02-14	42.3	A
USGS	11460400	2002-02-15	37.6	A
USGS	11460400	2002-02-16	45.6	A
USGS	11460400	2002-02-17	78.6	A
USGS	11460400	2002-02-18	69.4	A
USGS	11460400	2002-02-19	140	A
USGS	11460400	2002-02-20	405	A
USGS	11460400	2002-02-21	342	A
USGS	11460400	2002-02-22	226	A
USGS	11460400	2002-02-23	152	A
USGS	11460400	2002-02-24	120	A
USGS	11460400	2002-02-25	96.7	A
USGS	11460400	2002-02-26	78.0	A
USGS	11460400	2002-02-27	64.8	A
USGS	11460400	2002-02-28	53.3	A
USGS	11460400	2002-03-01	44.4	A
USGS	11460400	2002-03-02	35.5	A
USGS	11460400	2002-03-03	30.1	A
USGS	11460400	2002-03-04	28.5	A
USGS	11460400	2002-03-05	31.3	A
USGS	11460400	2002-03-06	70.5	A
USGS	11460400	2002-03-07	127	A
USGS	11460400	2002-03-08	135	A
USGS	11460400	2002-03-09	120	A
USGS	11460400	2002-03-10	344	A
USGS	11460400	2002-03-11	321	A
USGS	11460400	2002-03-12	222	A
USGS	11460400	2002-03-13	161	A
USGS	11460400	2002-03-14	120	A
USGS	11460400	2002-03-15	93.2	A
USGS	11460400	2002-03-16	74.4	A
USGS	11460400	2002-03-17	71.2	A
USGS	11460400	2002-03-18	60.3	A
USGS	11460400	2002-03-19	50.3	A
USGS	11460400	2002-03-20	44.0	A
USGS	11460400	2002-03-21	38.4	A
USGS	11460400	2002-03-22	46.4	A
USGS	11460400	2002-03-23	51.7	A
USGS	11460400	2002-03-24	45.3	A
USGS	11460400	2002-03-25	39.5	A
USGS	11460400	2002-03-26	35.5	A
USGS	11460400	2002-03-27	31.9	A
USGS	11460400	2002-03-28	26.8	A
USGS	11460400	2002-03-29	24.6	A
USGS	11460400	2002-03-30	20.6	A
USGS	11460400	2002-03-31	17.2	A
USGS	11460400	2002-04-01	18.0	A
USGS	11460400	2002-04-02	18.9	A
USGS	11460400	2002-04-03	20.2	A
USGS	11460400	2002-04-04	20.0	A:e
USGS	11460400	2002-04-05	20.0	A:e
USGS	11460400	2002-04-06	19.0	A:e
USGS	11460400	2002-04-07	19.0	A:e
USGS	11460400	2002-04-08	18.0	A:e
USGS	11460400	2002-04-09	18.0	A:e
USGS	11460400	2002-04-10	18.0	A:e
USGS	11460400	2002-04-11	18.0	A:e
USGS	11460400	2002-04-12	17.0	A
USGS	11460400	2002-04-13	17.0	A
USGS	11460400	2002-04-14	17.0	A
USGS	11460400	2002-04-15	17.0	A
USGS	11460400	2002-04-16	17.4	A
USGS	11460400	2002-04-17	17.0	A
USGS	11460400	2002-04-18	16.0	A
USGS	11460400	2002-04-19	16.0	A
USGS	11460400	2002-04-20	15.9	A
USGS	11460400	2002-04-21	15.9	A
USGS	11460400	2002-04-22	16.0	A
USGS	11460400	2002-04-23	16.0	A
USGS	11460400	2002-04-24	16.0	A
USGS	11460400	2002-04-25	16.0	A
USGS	11460400	2002-04-26	16.0	A
USGS	11460400	2002-04-27	16.0	A
USGS	11460400	2002-04-28	16.0	A
USGS	11460400	2002-04-29	15.9	A
USGS	11460400	2002-04-30	15.0	A
USGS	11460400	2002-05-01	12.8	A
USGS	11460400	2002-05-02	11.6	A
USGS	11460400	2002-05-03	12.0	A
USGS	11460400	2002-05-04	12.0	A
USGS	11460400	2002-05-05	12.0	A
USGS	11460400	2002-05-06	12.0	A
USGS	11460400	2002-05-07	12.0	A
USGS	11460400	2002-05-08	12.0	A
USGS	11460400	2002-05-09	12.0	A
USGS	11460400	2002-05-10	12.0	A
USGS	11460400	2002-05-11	12.0	A
USGS	11460400	2002-05-12	11.9	A
USGS	11460400	2002-05-13	12.0	A
USGS	11460400	2002-05-14	11.8	A
USGS	11460400	2002-05-15	11.4	A
USGS	11460400	2002-05-16	11.3	A
USGS	11460400	2002-05-17	11.5	A
USGS	11460400	2002-05-18	11.4	A
USGS	11460400	2002-05-19	12.7	A
USGS	11460400	2002-05-20	13.1	A
USGS	11460400	2002-05-21	13.4	A
USGS	11460400	2002-05-22	12.0	A
USGS	11460400	2002-05-23	12.0	A
USGS	11460400	2002-05-24	11.5	A
USGS	11460400	2002-05-25	11.3	A
USGS	11460400	2002-05-26	11.1	A
USGS	11460400	2002-05-27	11.1	A
USGS	11460400	2002-05-28	11.6	A
USGS	11460400	2002-05-29	12.0	A
USGS	11460400	2002-05-30	12.0	A
USGS	11460400	2002-05-31	11.9	A
USGS	11460400	2002-06-01	12.0	A
USGS	11460400	2002-06-02	12.0	A
USGS	11460400	2002-06-03	12.0	A
USGS	11460400	2002-06-04	11.9	A
USGS	11460400	2002-06-05	11.7	A
USGS	11460400	2002-06-06	11.6	A
USGS	11460400	2002-06-07	11.8	A
USGS	11460400	2002-06-08	11.6	A
USGS	11460400	2002-06-09	11.5	A
USGS	11460400	2002-06-10	12.0	A
USGS	11460400	2002-06-11	12.0	A
USGS	11460400	2002-06-12	12.0	A
USGS	11460400	2002-06-13	12.0	A
USGS	11460400	2002-06-14	11.6	A
USGS	11460400	2002-06-15	11.3	A
USGS	11460400	2002-06-16	10.3	A
USGS	11460400	2002-06-17	9.07	A
USGS	11460400	2002-06-18	8.39	A
USGS	11460400	2002-06-19	8.31	A
USGS	11460400	2002-06-20	8.30	A
USGS	11460400	2002-06-21	8.33	A
USGS	11460400	2002-06-22	8.37	A
USGS	11460400	2002-06-23	8.33	A
USGS	11460400	2002-06-24	8.21	A
USGS	11460400	2002-06-25	8.17	A
USGS	11460400	2002-06-26	8.17	A
USGS	11460400	2002-06-27	8.14	A
USGS	11460400	2002-06-28	8.09	A
USGS	11460400	2002-06-29	8.08	A
USGS	11460400	2002-06-30	8.14	A
USGS	11460400	2002-07-01	7.98	A
USGS	11460400	2002-07-02	8.04	A
USGS	11460400	2002-07-03	7.95	A
USGS	11460400	2002-07-04	7.96	A
USGS	11460400	2002-07-05	7.94	A
USGS	11460400	2002-07-06	7.94	A
USGS	11460400	2002-07-07	7.98	A
USGS	11460400	2002-07-08	7.94	A
USGS	11460400	2002-07-09	7.80	A
USGS	11460400	2002-07-10	7.73	A
USGS	11460400	2002-07-11	7.70	A
USGS	11460400	2002-07-12	8.02	A
USGS	11460400	2002-07-13	8.78	A
USGS	11460400	2002-07-14	8.74	A
USGS	11460400	2002-07-15	8.82	A
USGS	11460400	2002-07-16	8.86	A
USGS	11460400	2002-07-17	8.82	A
USGS	11460400	2002-07-18	8.82	A
USGS	11460400	2002-07-19	8.74	A
USGS	11460400	2002-07-20	8.77	A
USGS	11460400	2002-07-21	8.75	A
USGS	11460400	2002-07-22	8.94	A
USGS	11460400	2002-07-23	8.88	A
USGS	11460400	2002-07-24	8.88	A
USGS	11460400	2002-07-25	8.90	A
USGS	11460400	2002-07-26	8.84	A
USGS	11460400	2002-07-27	8.95	A
USGS	11460400	2002-07-28	9.00	A
USGS	11460400	2002-07-29	8.92	A
USGS	11460400	2002-07-30	8.85	A
USGS	11460400	2002-07-31	8.83	A
USGS	11460400	2002-08-01	8.84	A
USGS	11460400	2002-08-02	8.92	A
USGS	11460400	2002-08-03	8.98	A
USGS	11460400	2002-08-04	8.93	A
USGS	11460400	2002-08-05	8.84	A
USGS	11460400	2002-08-06	8.87	A
USGS	11460400	2002-08-07	8.90	A
USGS	11460400	2002-08-08	8.70	A
USGS	11460400	2002-08-09	8.60	A
USGS	11460400	2002-08-10	8.58	A
USGS	11460400	2002-08-11	8.60	A
USGS	11460400	2002-08-12	8.62	A
USGS	11460400	2002-08-13	8.61	A
USGS	11460400	2002-08-14	8.63	A
USGS	11460400	2002-08-15	8.76	A
USGS	11460400	2002-08-16	8.84	A
USGS	11460400	2002-08-17	8.70	A
USGS	11460400	2002-08-18	8.58	A
USGS	11460400	2002-08-19	8.66	A
USGS	11460400	2002-08-20	8.75	A
USGS	11460400	2002-08-21	8.72	A
USGS	11460400	2002-08-22	8.74	A
USGS	11460400	2002-08-23	8.77	A
USGS	11460400	2002-08-24	8.80	A
USGS	11460400	2002-08-25	8.66	A
USGS	11460400	2002-08-26	8.73	A
USGS	11460400	2002-08-27	8.64	A
USGS	11460400	2002-08-28	8.68	A
USGS	11460400	2002-08-29	8.82	A
USGS	11460400	2002-08-30	9.00	A:e
USGS	11460400	2002-08-31	9.00	A:e
USGS	11460400	2002-09-01	8.90	A:e
USGS	11460400	2002-09-02	8.70	A:e
USGS	11460400	2002-09-03	8.50	A:e
USGS	11460400	2002-09-04	8.70	A:e
USGS	11460400	2002-09-05	8.60	A:e
USGS	11460400	2002-09-06	8.40	A:e
USGS	11460400	2002-09-07	8.49	A
USGS	11460400	2002-09-08	8.46	A
USGS	11460400	2002-09-09	8.54	A
USGS	11460400	2002-09-10	8.46	A
USGS	11460400	2002-09-11	8.60	A:e
USGS	11460400	2002-09-12	8.50	A:e
USGS	11460400	2002-09-13	8.58	A
USGS	11460400	2002-09-14	8.50	A
USGS	11460400	2002-09-15	8.50	A
USGS	11460400	2002-09-16	8.60	A:e
USGS	11460400	2002-09-17	8.80	A:e
USGS	11460400	2002-09-18	8.84	A
USGS	11460400	2002-09-19	8.75	A
USGS	11460400	2002-09-20	8.90	A
USGS	11460400	2002-09-21	8.82	A
USGS	11460400	2002-09-22	8.78	A
USGS	11460400	2002-09-23	8.89	A
USGS	11460400	2002-09-24	8.89	A
USGS	11460400	2002-09-25	8.89	A
USGS	11460400	2002-09-26	8.94	A
USGS	11460400	2002-09-27	8.89	A
USGS	11460400	2002-09-28	9.00	A
USGS	11460400	2002-09-29	8.95	A
USGS	11460400	2002-09-30	8.96	A
USGS	11460400	2002-10-01	9.04	A
USGS	11460400	2002-10-02	9.01	A
USGS	11460400	2002-10-03	9.01	A
USGS	11460400	2002-10-04	8.86	A
USGS	11460400	2002-10-05	8.64	A
USGS	11460400	2002-10-06	8.62	A
USGS	11460400	2002-10-07	8.53	A
USGS	11460400	2002-10-08	8.58	A
USGS	11460400	2002-10-09	8.65	A
USGS	11460400	2002-10-10	8.68	A
USGS	11460400	2002-10-11	8.67	A
USGS	11460400	2002-10-12	8.74	A
USGS	11460400	2002-10-13	8.57	A
USGS	11460400	2002-10-14	8.45	A
USGS	11460400	2002-10-15	8.45	A
USGS	11460400	2002-10-16	8.43	A
USGS	11460400	2002-10-17	8.51	A
USGS	11460400	2002-10-18	8.51	A
USGS	11460400	2002-10-19	8.57	A
USGS	11460400	2002-10-20	8.55	A
USGS	11460400	2002-10-21	8.60	A
USGS	11460400	2002-10-22	8.67	A
USGS	11460400	2002-10-23	8.57	A
USGS	11460400	2002-10-24	8.61	A
USGS	11460400	2002-10-25	8.51	A
USGS	11460400	2002-10-26	8.58	A
USGS	11460400	2002-10-27	8.64	A
USGS	11460400	2002-10-28	8.58	A
USGS	11460400	2002-10-29	8.63	A
USGS	11460400	2002-10-30	8.67	A
USGS	11460400	2002-10-31	8.72	A
USGS	11460400	2002-11-01	8.73	A
USGS	11460400	2002-11-02	8.71	A
USGS	11460400	2002-11-03	8.72	A
USGS	11460400	2002-11-04	8.63	A
USGS	11460400	2002-11-05	8.65	A
USGS	11460400	2002-11-06	8.62	A
USGS	11460400	2002-11-07	15.4	A
USGS	11460400	2002-11-08	21.4	A
USGS	11460400	2002-11-09	13.6	A
USGS	11460400	2002-11-10	10.3	A
USGS	11460400	2002-11-11	10.0	A
USGS	11460400	2002-11-12	9.69	A
USGS	11460400	2002-11-13	9.66	A
USGS	11460400	2002-11-14	9.58	A
USGS	11460400	2002-11-15	9.47	A
USGS	11460400	2002-11-16	9.49	A
USGS	11460400	2002-11-17	9.42	A
USGS	11460400	2002-11-18	9.45	A
USGS	11460400	2002-11-19	9.46	A
USGS	11460400	2002-11-20	9.36	A
USGS	11460400	2002-11-21	9.32	A
USGS	11460400	2002-11-22	9.57	A
USGS	11460400	2002-11-23	9.70	A
USGS	11460400	2002-11-24	9.64	A
USGS	11460400	2002-11-25	9.55	A
USGS	11460400	2002-11-26	9.50	A
USGS	11460400	2002-11-27	26.0	A
USGS	11460400	2002-11-28	39.1	A
USGS	11460400	2002-11-29	39.3	A
USGS	11460400	2002-11-30	39.5	A
USGS	11460400	2002-12-01	39.3	A
USGS	11460400	2002-12-02	39.4	A
USGS	11460400	2002-12-03	29.5	A
USGS	11460400	2002-12-04	21.3	A
USGS	11460400	2002-12-05	20.0	A
USGS	11460400	2002-12-06	20.1	A
USGS	11460400	2002-12-07	20.1	A
USGS	11460400	2002-12-08	20.1	A
USGS	11460400	2002-12-09	21.5	A
USGS	11460400	2002-12-10	23.2	A
USGS	11460400	2002-12-11	21.4	A
USGS	11460400	2002-12-12	21.1	A
USGS	11460400	2002-12-13	671	A
USGS	11460400	2002-12-14	503	A
USGS	11460400	2002-12-15	211	A
USGS	11460400	2002-12-16	745	A
USGS	11460400	2002-12-17	158	A
USGS	11460400	2002-12-18	75.9	A
USGS	11460400	2002-12-19	215	A
USGS	11460400	2002-12-20	217	A
USGS	11460400	2002-12-21	129	A
USGS	11460400	2002-12-22	73.1	A
USGS	11460400	2002-12-23	48.0	A
USGS	11460400	2002-12-24	35.2	A
USGS	11460400	2002-12-25	28.4	A
USGS	11460400	2002-12-26	78.8	A
USGS	11460400	2002-12-27	277	A
USGS	11460400	2002-12-28	378	A
USGS	11460400	2002-12-29	277	A
USGS	11460400	2002-12-30	124	A
USGS	11460400	2002-12-31	228	A
USGS	11460400	2003-01-01	112	A
USGS	11460400	2003-01-02	73.8	A
USGS	11460400	2003-01-03	52.9	A
USGS	11460400	2003-01-04	41.2	A
USGS	11460400	2003-01-05	34.4	A
USGS	11460400	2003-01-06	29.9	A
USGS	11460400	2003-01-07	27.6	A
USGS	11460400	2003-01-08	26.5	A
USGS	11460400	2003-01-09	32.3	A
USGS	11460400	2003-01-10	124	A
USGS	11460400	2003-01-11	144	A
USGS	11460400	2003-01-12	95.7	A
USGS	11460400	2003-01-13	85.8	A
USGS	11460400	2003-01-14	68.6	A
USGS	11460400	2003-01-15	55.2	A
USGS	11460400	2003-01-16	55.0	A
USGS	11460400	2003-01-17	71.1	A
USGS	11460400	2003-01-18	75.9	A
USGS	11460400	2003-01-19	69.2	A
USGS	11460400	2003-01-20	58.0	A
USGS	11460400	2003-01-21	68.7	A
USGS	11460400	2003-01-22	156	A
USGS	11460400	2003-01-23	420	A
USGS	11460400	2003-01-24	360	A
USGS	11460400	2003-01-25	245	A
USGS	11460400	2003-01-26	177	A
USGS	11460400	2003-01-27	133	A
USGS	11460400	2003-01-28	104	A
USGS	11460400	2003-01-29	86.0	A
USGS	11460400	2003-01-30	71.1	A
USGS	11460400	2003-01-31	60.9	A
USGS	11460400	2003-02-01	52.5	A
USGS	11460400	2003-02-02	46.5	A
USGS	11460400	2003-02-03	40.1	A
USGS	11460400	2003-02-04	34.5	A
USGS	11460400	2003-02-05	31.5	A
USGS	11460400	2003-02-06	30.3	A
USGS	11460400	2003-02-07	28.2	A
USGS	11460400	2003-02-08	27.2	A
USGS	11460400	2003-02-09	28.9	A
USGS	11460400	2003-02-10	28.6	A
USGS	11460400	2003-02-11	28.3	A
USGS	11460400	2003-02-12	29.4	A
USGS	11460400	2003-02-13	33.0	A
USGS	11460400	2003-02-14	26.5	A
USGS	11460400	2003-02-15	44.8	A
USGS	11460400	2003-02-16	309	A
USGS	11460400	2003-02-17	204	A
USGS	11460400	2003-02-18	152	A
USGS	11460400	2003-02-19	115	A
USGS	11460400	2003-02-20	90.1	A
USGS	11460400	2003-02-21	71.1	A
USGS	11460400	2003-02-22	59.0	A
USGS	11460400	2003-02-23	49.7	A
USGS	11460400	2003-02-24	43.3	A
USGS	11460400	2003-02-25	38.5	A
USGS	11460400	2003-02-26	34.2	A
USGS	11460400	2003-02-27	36.0	A
USGS	11460400	2003-02-28	31.0	A
USGS	11460400	2003-03-01	28.1	A
USGS	11460400	2003-03-02	27.1	A
USGS	11460400	2003-03-03	29.0	A
USGS	11460400	2003-03-04	28.6	A
USGS	11460400	2003-03-05	27.8	A
USGS	11460400	2003-03-06	27.4	A
USGS	11460400	2003-03-07	26.9	A
USGS	11460400	2003-03-08	26.4	A
USGS	11460400	2003-03-09	26.1	A
USGS	11460400	2003-03-10	25.9	A
USGS	11460400	2003-03-11	25.6	A
USGS	11460400	2003-03-12	25.4	A
USGS	11460400	2003-03-13	25.4	A
USGS	11460400	2003-03-14	86.0	A
USGS	11460400	2003-03-15	154	A
USGS	11460400	2003-03-16	71.8	A
USGS	11460400	2003-03-17	60.0	A
USGS	11460400	2003-03-18	60.7	A
USGS	11460400	2003-03-19	51.1	A
USGS	11460400	2003-03-20	48.5	A
USGS	11460400	2003-03-21	40.0	A
USGS	11460400	2003-03-22	35.7	A
USGS	11460400	2003-03-23	35.7	A
USGS	11460400	2003-03-24	31.9	A
USGS	11460400	2003-03-25	28.3	A
USGS	11460400	2003-03-26	26.0	A
USGS	11460400	2003-03-27	22.9	A
USGS	11460400	2003-03-28	20.5	A
USGS	11460400	2003-03-29	19.7	A
USGS	11460400	2003-03-30	20.0	A
USGS	11460400	2003-03-31	18.8	A
USGS	11460400	2003-04-01	17.8	A
USGS	11460400	2003-04-02	18.1	A
USGS	11460400	2003-04-03	18.0	A
USGS	11460400	2003-04-04	22.9	A
USGS	11460400	2003-04-05	17.2	A
USGS	11460400	2003-04-06	16.4	A
USGS	11460400	2003-04-07	17.3	A
USGS	11460400	2003-04-08	17.0	A
USGS	11460400	2003-04-09	16.0	A
USGS	11460400	2003-04-10	16.2	A
USGS	11460400	2003-04-11	15.9	A
USGS	11460400	2003-04-12	78.7	A
USGS	11460400	2003-04-13	112	A
USGS	11460400	2003-04-14	68.7	A
USGS	11460400	2003-04-15	47.2	A
USGS	11460400	2003-04-16	38.1	A
USGS	11460400	2003-04-17	35.3	A
USGS	11460400	2003-04-18	32.1	A
USGS	11460400	2003-04-19	28.6	A
USGS	11460400	2003-04-20	25.2	A
USGS	11460400	2003-04-21	23.6	A
USGS	11460400	2003-04-22	22.8	A
USGS	11460400	2003-04-23	21.7	A
USGS	11460400	2003-04-24	51.9	A
USGS	11460400	2003-04-25	44.2	A
USGS	11460400	2003-04-26	46.4	A
USGS	11460400	2003-04-27	48.4	A
USGS	11460400	2003-04-28	85.8	A
USGS	11460400	2003-04-29	81.1	A
USGS	11460400	2003-04-30	68.7	A
USGS	11460400	2003-05-01	57.5	A
USGS	11460400	2003-05-02	60.1	A
USGS	11460400	2003-05-03	203	A
USGS	11460400	2003-05-04	200	A
USGS	11460400	2003-05-05	166	A
USGS	11460400	2003-05-06	129	A
USGS	11460400	2003-05-07	102	A
USGS	11460400	2003-05-08	79.2	A
USGS	11460400	2003-05-09	62.3	A
USGS	11460400	2003-05-10	47.3	A
USGS	11460400	2003-05-11	38.0	A
USGS	11460400	2003-05-12	31.3	A
USGS	11460400	2003-05-13	25.9	A
USGS	11460400	2003-05-14	21.8	A
USGS	11460400	2003-05-15	18.9	A
USGS	11460400	2003-05-16	17.5	A
USGS	11460400	2003-05-17	16.7	A
USGS	11460400	2003-05-18	16.1	A
USGS	11460400	2003-05-19	15.5	A
USGS	11460400	2003-05-20	14.9	A
USGS	11460400	2003-05-21	14.5	A
USGS	11460400	2003-05-22	14.3	A
USGS	11460400	2003-05-23	14.1	A
USGS	11460400	2003-05-24	13.9	A
USGS	11460400	2003-05-25	13.8	A
